emp_id,age,salary,department,experience_years,last_promotion_year,performance_score,work_hours_per_week,remote_work_ratio,job_satisfaction,left_company,joining_date,bonus,manager_rating,training_hours,city,loan_default_history
E09668,thirty,-41856,FIN,ten,2019,,60,66,1.0,No,31-03-2020,8000.0,4,2,Mumbai,Yes
E09669,93,₹103574,Sales,ten,2014,,60,98,6.0,No,06-03-2017,,2,158,Mumbai,No
E09670,27,₹70575,HR,ten,2016,1.0,10,66,7.0,No,05-08-2020,,5,86,Chennai,No
E09671,48,85k,FIN,38,2014,4.0,50,6,5.0,No,October 03 2023,,1,38,Bangalore,No
E09672,2,"72,042",IT,ten,2018,5.0,35,8,7.0,No,October 31 2025,,4,39,Kolkata,Yes
E09673,-4,-26334,Information Technology,46,2012,5.0,120,31,2.0,No,,8000.0,4,196,Delhi,No
E09674,,-17767,Operations,ten,2021,5.0,120,29,1.0,Yes,,5000.0,2,11,Bangalore,No
E09675,,₹93687,Sales,,2020,2.0,45,90,8.0,No,32/01/2020,,1,38,Bangalore,No
E09676,,₹67971,FIN,,2014,1.0,40,91,5.0,No,,,1,19,Kolkata,No
E09677,-4,"33,446",Information Technology,ten,2017,,40,57,9.0,No,2017/04/15,,1,87,Chennai,No
E09678,,"77,173",Finance,ten,2015,3.0,45,41,1.0,No,2017/03/16,,3,81,Chennai,Yes
E09679,29,154071,HR,0,2013,,120,39,6.0,No,01-04-2022,,3,175,Bangalore,No
E09680,86,27203,Operations,51,2024,4.0,35,72,,Yes,2017/08/01,5000.0,5,100,Bangalore,Yes
E09681,,179366,Information Technology,,2010,4.0,50,73,6.0,No,2023/09/14,0.0,5,31,,Yes
E09682,thirty,28k,FIN,21,2024,,120,34,,Yes,2019/06/10,,3,198,Mumbai,No
E09683,106,"77,175",,,2010,,50,59,7.0,No,,2000.0,5,146,Delhi,Yes
E09684,thirty,₹136933,Human Resource,25,2024,,50,53,6.0,No,,5000.0,1,56,Delhi,Yes
E09685,,48k,FIN,58,2014,,45,27,6.0,No,November 12 2016,,5,147,Delhi,Yes
E09686,-8,9999999,FIN,,2016,,10,53,7.0,No,26-11-2020,,1,161,Bangalore,No
E09687,,9999999,HR,,2010,,40,75,2.0,No,2024/02/09,1000.0,2,108,Chennai,Yes
E09688,10,₹113272,Information Technology,53,2020,2.0,120,45,,No,32/01/2020,2000.0,2,49,Bangalore,No
E09689,,"77,735",Human Resource,,2024,3.0,10,0,,No,09-12-2024,,5,104,Bangalore,No
E09690,,81k,Operations,ten,2024,1.0,60,63,7.0,No,32/01/2020,5000.0,4,38,,Yes
E09691,thirty,9999999,Sales,17,2023,2.0,40,10,5.0,No,November 11 2019,,5,88,Chennai,Yes
E09692,0,61k,Human Resource,ten,2010,1.0,35,67,3.0,No,30-04-2020,2000.0,3,121,Mumbai,Yes
E09693,,61k,Information Technology,53,2019,,120,45,6.0,No,2016/06/19,2000.0,4,111,Kolkata,No
E09694,84,141704,Information Technology,,2019,1.0,50,50,4.0,No,32/01/2020,,1,199,Pune,Yes
E09695,thirty,"75,551",,10,2017,3.0,60,28,5.0,No,09-03-2020,,4,192,Mumbai,No
E09696,,67k,Information Technology,15,2024,4.0,45,92,,No,2021/10/01,,4,76,,No
E09697,32,₹39928,Finance,ten,2013,,35,20,2.0,No,25-01-2020,,2,71,Mumbai,Yes
E09698,28,65k,it,,2016,1.0,120,26,5.0,No,32/01/2020,,3,155,Mumbai,Yes
E09699,52,68k,it,34,2010,,35,81,2.0,No,2025/06/08,,2,183,Mumbai,No
E09700,94,₹143026,,47,2020,5.0,45,66,3.0,No,March 05 2019,,3,188,Pune,No
E09701,thirty,46k,,47,2021,4.0,40,9,1.0,Yes,,,1,143,Pune,Yes
E09702,94,47k,HR,ten,2011,4.0,50,40,4.0,No,11-09-2016,,2,141,Kolkata,Yes
E09703,81,83k,Information Technology,56,2011,,50,40,,No,32/01/2020,,3,23,Chennai,Yes
E09704,,9999999,Human Resource,30,2020,3.0,50,77,2.0,No,2016/02/11,,3,143,Bangalore,No
E09705,thirty,9999999,Operations,46,2023,3.0,40,50,,No,2015/04/27,1000.0,3,48,Kolkata,Yes
E09706,20,₹62047,Operations,37,2019,,50,53,4.0,No,32/01/2020,,3,41,Chennai,No
E09707,3,"46,687",Operations,ten,2017,1.0,45,60,4.0,No,32/01/2020,1000.0,1,56,Mumbai,No
E09708,90,-43377,HR,ten,2019,,40,36,,No,,,4,192,Kolkata,No
E09709,thirty,₹66377,,53,2021,2.0,10,42,,No,2024/12/18,,4,63,Pune,Yes
E09710,104,9999999,Sales,37,2014,4.0,60,56,2.0,Yes,2017/06/17,2000.0,2,2,Pune,Yes
E09711,44,81k,Information Technology,33,2010,3.0,50,27,2.0,No,,,5,79,Pune,Yes
E09712,-4,9999999,Human Resource,ten,2013,,35,77,7.0,Yes,09-04-2020,1000.0,3,32,Kolkata,Yes
E09713,-7,"58,174",Human Resource,ten,2018,5.0,60,0,,No,March 23 2025,,3,83,Kolkata,Yes
E09714,,-31273,IT,29,2010,3.0,40,75,,No,32/01/2020,,4,144,Bangalore,Yes
E09715,39,9999999,HR,18,2021,1.0,50,43,4.0,No,,,2,178,Delhi,Yes
E09716,,"44,356",Finance,,2013,2.0,120,48,3.0,No,,1000.0,4,183,Bangalore,Yes
E09717,-2,₹146287,Finance,27,2011,5.0,45,91,1.0,No,2022/01/04,,3,131,,No
E09718,-6,₹138956,IT,ten,2013,2.0,50,26,,No,12-06-2025,,5,94,Bangalore,Yes
E09719,thirty,9999999,Human Resource,0,2018,,120,32,4.0,No,2025/08/05,1000.0,4,154,Bangalore,Yes
E09720,93,₹129391,HR,44,2011,4.0,120,93,1.0,No,September 09 2023,5000.0,4,79,Mumbai,Yes
E09721,19,₹124874,Human Resource,55,2017,5.0,120,65,8.0,No,,2000.0,5,132,Bangalore,No
E09722,-5,₹114939,IT,ten,2010,1.0,120,65,,No,32/01/2020,,1,63,Delhi,Yes
E09723,-5,"24,421",Sales,,2017,2.0,50,96,8.0,No,32/01/2020,5000.0,4,7,Kolkata,Yes
E09724,thirty,"27,223",Human Resource,41,2020,,120,6,,No,September 10 2022,,4,6,Chennai,Yes
E09725,thirty,"59,106",FIN,,2023,5.0,60,17,9.0,No,20-07-2015,,2,51,,No
E09726,thirty,68k,Information Technology,ten,2022,3.0,45,70,2.0,No,2022/01/17,,1,63,Mumbai,Yes
E09727,,₹89579,Operations,,2021,4.0,40,16,,Yes,16-09-2023,2000.0,3,61,Pune,Yes
E09728,thirty,13752,Operations,,2017,,45,92,,No,,,4,124,Kolkata,Yes
E09729,thirty,22984,FIN,,2015,5.0,50,46,3.0,No,32/01/2020,,3,195,Delhi,Yes
E09730,42,9999999,HR,60,2011,5.0,45,45,9.0,No,32/01/2020,,3,99,,No
E09731,22,126863,Operations,45,2012,5.0,45,43,6.0,No,32/01/2020,,2,153,,Yes
E09732,98,81k,it,,2017,1.0,10,86,,Yes,,8000.0,4,87,Bangalore,No
E09733,100,-40818,Operations,,2022,,120,91,2.0,No,03-10-2019,1000.0,5,3,Bangalore,No
E09734,,195078,,60,2022,4.0,120,13,,No,2024/12/05,,2,153,Delhi,Yes
E09735,110,186536,Finance,35,2017,,10,97,2.0,No,07-02-2017,,5,4,Bangalore,Yes
E09736,thirty,-36184,Operations,2,2023,1.0,60,60,3.0,No,2017/10/05,1000.0,1,79,Pune,No
E09737,8,-25609,Information Technology,47,2021,4.0,35,98,,No,2018/05/22,,5,107,Chennai,Yes
E09738,26,9999999,Human Resource,50,2019,,40,66,5.0,No,December 24 2015,5000.0,5,93,Bangalore,No
E09739,31,"56,983",,,2015,1.0,120,88,,No,March 28 2017,,4,60,Bangalore,Yes
E09740,47,₹33209,it,43,2012,1.0,40,59,,No,32/01/2020,,4,8,Kolkata,Yes
E09741,thirty,138270,Sales,38,2022,5.0,50,56,5.0,No,15-08-2021,,2,127,Pune,No
E09742,thirty,-20589,,ten,2017,,35,65,3.0,No,2019/02/07,,2,125,,Yes
E09743,2,27k,Sales,34,2015,2.0,45,2,5.0,No,32/01/2020,,2,141,,Yes
E09744,89,"73,651",Sales,33,2024,,10,76,5.0,No,February 05 2021,1000.0,3,39,Chennai,Yes
E09745,94,135145,Operations,46,2010,,10,40,9.0,Yes,32/01/2020,,1,128,Pune,Yes
E09746,108,9999999,IT,56,2021,3.0,120,12,10.0,No,09-07-2024,1000.0,3,0,Bangalore,Yes
E09747,-8,₹91232,,,2015,2.0,45,85,1.0,No,27-02-2026,,1,96,Chennai,Yes
E09748,88,115970,IT,ten,2018,3.0,10,55,,No,32/01/2020,,5,157,Delhi,Yes
E09749,thirty,"90,416",IT,,2023,,10,23,5.0,No,August 18 2023,,5,1,Mumbai,No
E09750,35,90k,Finance,4,2010,5.0,35,68,2.0,No,,8000.0,4,39,Mumbai,Yes
E09751,109,9999999,Sales,,2011,3.0,60,27,10.0,No,25-01-2022,0.0,5,192,Mumbai,No
E09752,,9999999,,3,2011,2.0,35,48,6.0,No,September 13 2019,,4,6,Delhi,Yes
E09753,82,9999999,,7,2022,5.0,40,14,,No,January 26 2019,,5,41,,Yes
E09754,,175541,Operations,46,2013,1.0,60,11,,No,March 13 2023,,1,198,Mumbai,Yes
E09755,107,9999999,HR,ten,2022,5.0,40,28,,No,32/01/2020,0.0,1,198,Bangalore,No
E09756,thirty,₹114699,Finance,ten,2020,4.0,50,71,,No,19-05-2022,8000.0,1,141,Bangalore,Yes
E09757,-7,30k,HR,,2017,1.0,60,81,1.0,No,32/01/2020,2000.0,3,43,Bangalore,Yes
E09758,50,₹142710,FIN,55,2012,2.0,40,28,8.0,No,2019/07/24,,1,40,Bangalore,Yes
E09759,thirty,"23,211",HR,ten,2011,5.0,50,78,3.0,No,32/01/2020,,1,87,Mumbai,Yes
E09760,3,158808,Finance,ten,2011,2.0,45,27,5.0,No,07-11-2016,,2,144,Bangalore,Yes
E09761,,9999999,FIN,ten,2015,,50,75,5.0,No,,,5,45,Pune,No
E09762,4,9999999,Information Technology,52,2018,4.0,10,30,,No,32/01/2020,,2,181,Mumbai,Yes
E09763,thirty,57k,Finance,43,2019,1.0,35,48,9.0,No,2018/05/24,,1,193,Mumbai,Yes
E09764,18,9999999,IT,49,2013,2.0,120,40,4.0,No,2025/08/13,,1,3,Chennai,No
E09765,thirty,9999999,Human Resource,24,2014,,60,76,10.0,No,June 01 2021,,1,178,,Yes
E09766,88,"89,929",IT,53,2013,3.0,60,15,9.0,No,31-05-2016,,3,142,Chennai,No
E09767,,61k,it,45,2013,,35,48,,No,October 26 2019,1000.0,4,21,,Yes
E09768,-8,9999999,Information Technology,ten,2010,3.0,10,91,7.0,No,,,3,39,Chennai,Yes
E09769,55,-12072,Information Technology,46,2020,,10,88,3.0,No,32/01/2020,,4,7,Pune,No
E09770,-8,"44,732",IT,ten,2012,,50,41,3.0,No,2016/09/27,2000.0,4,168,Mumbai,No
E09771,23,-8874,Human Resource,52,2017,2.0,120,85,3.0,No,January 12 2019,5000.0,5,128,Pune,Yes
E09772,thirty,9999999,FIN,,2017,4.0,10,78,,No,2024/02/04,8000.0,3,151,Bangalore,Yes
E09773,57,₹22177,HR,ten,2024,,60,87,7.0,No,,,2,43,Pune,No
E09774,thirty,9999999,IT,28,2013,1.0,60,62,2.0,No,32/01/2020,8000.0,4,63,,No
E09775,-2,40905,HR,,2015,,10,57,,No,,,3,61,,No
E09776,thirty,-25734,HR,ten,2021,1.0,50,63,3.0,No,2018/12/08,2000.0,1,7,Chennai,No
E09777,110,22k,Operations,,2015,4.0,120,80,9.0,No,2022/11/30,5000.0,1,110,Mumbai,No
E09778,99,54k,FIN,13,2013,1.0,10,27,4.0,No,June 22 2023,,3,176,Delhi,No
E09779,,-27024,Operations,,2010,2.0,40,20,8.0,No,32/01/2020,,2,87,Bangalore,Yes
E09780,,-45493,FIN,53,2023,,45,96,,No,August 12 2021,,2,74,,No
E09781,,64431,Human Resource,32,2013,,40,72,2.0,No,32/01/2020,,4,134,,No
E09782,thirty,24k,Finance,ten,2014,2.0,120,53,,No,32/01/2020,,3,46,Pune,No
E09783,-2,169044,Information Technology,18,2015,5.0,40,66,7.0,Yes,13-11-2021,5000.0,3,13,Bangalore,Yes
E09784,,9999999,IT,49,2011,3.0,45,17,7.0,No,,,1,13,Delhi,Yes
E09785,85,₹126792,Human Resource,ten,2012,,45,17,,Yes,2021/02/23,,4,167,Delhi,Yes
E09786,,91743,Information Technology,ten,2015,3.0,45,21,2.0,No,2017/09/03,,3,97,Chennai,Yes
E09787,25,₹50246,IT,,2024,,40,96,5.0,No,2016/07/05,8000.0,5,36,Kolkata,No
E09788,108,-48567,Information Technology,58,2023,2.0,35,56,6.0,No,September 10 2016,2000.0,3,105,Mumbai,No
E09789,,"62,807",FIN,,2013,4.0,35,55,4.0,No,2018/11/06,8000.0,2,91,Bangalore,No
E09790,-1,-31349,Human Resource,ten,2015,,50,43,2.0,No,,8000.0,2,126,Mumbai,Yes
E09791,27,"39,567",Information Technology,ten,2012,3.0,60,22,2.0,No,,0.0,4,1,Chennai,No
E09792,-10,-36460,FIN,,2024,4.0,10,5,7.0,No,32/01/2020,,3,13,Pune,No
E09793,5,82626,Finance,ten,2019,4.0,120,80,7.0,No,23-03-2023,,1,70,Kolkata,No
E09794,115,-12999,Human Resource,46,2018,5.0,50,81,2.0,No,September 20 2019,8000.0,1,119,Mumbai,No
E09795,111,9999999,FIN,,2023,5.0,50,34,8.0,No,,,5,29,Pune,Yes
E09796,45,-34004,it,ten,2019,3.0,35,31,2.0,No,December 19 2023,1000.0,4,177,Mumbai,No
E09797,5,20k,it,25,2020,,50,11,4.0,No,32/01/2020,0.0,1,96,,Yes
E09798,,9999999,it,,2015,,40,94,2.0,No,,2000.0,2,157,Bangalore,Yes
E09799,-5,₹104409,Finance,ten,2019,,60,87,8.0,Yes,,,2,105,Chennai,Yes
E09800,98,27035,Sales,,2017,5.0,120,5,3.0,No,,,4,40,Pune,No
E09801,,₹91433,it,,2020,1.0,35,95,,No,,1000.0,4,52,Mumbai,Yes
E09802,25,"29,269",Finance,ten,2016,,35,96,10.0,No,2018/07/30,1000.0,4,92,Chennai,No
E09803,thirty,₹26949,Finance,,2023,,40,14,3.0,No,September 19 2023,8000.0,5,169,Delhi,Yes
E09804,thirty,55k,it,47,2022,1.0,45,10,3.0,No,32/01/2020,,2,21,Mumbai,No
E09805,,"58,405",Finance,,2024,1.0,50,26,5.0,No,32/01/2020,0.0,3,75,Mumbai,No
E09806,7,9999999,,28,2024,1.0,60,27,6.0,No,,5000.0,2,31,Kolkata,No
E09807,50,₹127391,Human Resource,50,2015,,120,22,,No,May 30 2024,0.0,4,112,,Yes
E09808,,-49881,Finance,21,2018,,35,49,3.0,No,32/01/2020,,2,92,Kolkata,Yes
E09809,111,54k,Sales,ten,2015,3.0,10,59,5.0,No,,0.0,5,14,Kolkata,Yes
E09810,thirty,-32242,it,23,2016,2.0,35,85,7.0,No,,2000.0,2,129,Pune,Yes
E09811,thirty,151447,it,,2012,,60,75,5.0,No,March 17 2023,,5,185,Pune,No
E09812,thirty,"22,275",Sales,13,2017,,120,54,,No,32/01/2020,5000.0,5,20,Delhi,No
E09813,,"85,681",IT,,2019,,45,54,1.0,No,December 19 2023,2000.0,4,26,Chennai,No
E09814,,174763,,51,2015,,40,55,3.0,Yes,,1000.0,5,154,Pune,No
E09815,101,-29670,Human Resource,34,2022,,35,63,,No,32/01/2020,,3,24,Mumbai,Yes
E09816,thirty,"21,247",,ten,2014,,35,33,7.0,No,32/01/2020,2000.0,3,2,Delhi,Yes
E09817,,21k,FIN,ten,2021,3.0,50,8,,No,09-10-2023,0.0,4,52,Pune,No
E09818,32,107234,Sales,ten,2012,,45,34,9.0,No,13-07-2020,,5,161,Bangalore,Yes
E09819,thirty,-38481,FIN,54,2022,,35,37,,No,October 10 2022,,3,1,Pune,Yes
E09820,thirty,42k,Operations,48,2012,,45,60,,No,2022/09/10,0.0,3,145,Pune,Yes
E09821,18,186249,FIN,,2017,1.0,35,77,1.0,No,March 04 2024,1000.0,3,69,Kolkata,Yes
E09822,22,"41,844",it,58,2020,2.0,60,65,10.0,Yes,2022/08/12,,1,14,Pune,No
E09823,thirty,36k,FIN,23,2014,,35,31,7.0,Yes,,5000.0,1,69,,Yes
E09824,31,56419,Information Technology,58,2022,2.0,45,97,10.0,No,October 15 2017,2000.0,3,47,,No
E09825,81,"33,539",Sales,ten,2016,3.0,35,56,10.0,No,2017/03/17,5000.0,2,3,Delhi,No
E09826,-1,96467,it,56,2021,1.0,40,40,6.0,No,2019/11/17,0.0,4,20,Pune,Yes
E09827,thirty,₹31172,Operations,22,2015,1.0,120,50,,No,2017/01/18,0.0,2,46,Bangalore,Yes
E09828,thirty,157157,,49,2010,3.0,60,16,7.0,No,October 29 2022,,2,48,Pune,Yes
E09829,2,199337,it,44,2010,2.0,40,99,2.0,No,2017/08/02,8000.0,2,47,Mumbai,Yes
E09830,,-25070,,ten,2018,2.0,45,73,,No,July 25 2018,0.0,3,195,Bangalore,No
E09831,thirty,₹93229,it,50,2020,2.0,40,92,7.0,No,April 08 2018,2000.0,3,169,Pune,Yes
E09832,91,-22296,HR,,2010,2.0,60,58,7.0,No,32/01/2020,0.0,1,69,Pune,No
E09833,3,38k,Information Technology,,2019,1.0,45,34,7.0,No,July 09 2025,2000.0,2,186,Kolkata,Yes
E09834,6,75213,Information Technology,5,2020,,10,54,,No,2023/06/13,,4,97,Delhi,No
E09835,thirty,₹67720,FIN,,2024,,35,9,3.0,No,December 31 2024,,1,61,Bangalore,Yes
E09836,-10,9999999,FIN,49,2010,1.0,45,64,10.0,Yes,03-09-2019,2000.0,2,115,Delhi,No
E09837,120,-5823,it,ten,2014,5.0,10,48,9.0,Yes,,1000.0,1,68,Chennai,Yes
E09838,,"78,675",IT,52,2015,5.0,10,17,,No,,,3,184,,No
E09839,thirty,83k,Finance,,2012,1.0,60,69,,No,2016/05/18,,4,58,Delhi,Yes
E09840,99,149675,IT,20,2022,,50,1,,No,32/01/2020,,1,138,Bangalore,No
E09841,,35k,Operations,,2010,2.0,40,55,,No,,,4,46,Bangalore,No
E09842,60,-29218,Finance,31,2010,2.0,60,31,,No,August 25 2021,,2,157,Mumbai,No
E09843,29,-36345,Sales,25,2011,5.0,45,42,1.0,Yes,2019/03/20,,1,21,Chennai,Yes
E09844,38,45k,Finance,,2020,2.0,50,25,,No,November 19 2025,,2,183,Bangalore,Yes
E09845,9,9999999,it,,2012,,10,73,9.0,No,2020/05/03,0.0,2,8,Pune,Yes
E09846,thirty,-7254,Human Resource,51,2017,4.0,40,69,10.0,No,2019/11/04,,3,162,Mumbai,No
E09847,,"42,903",IT,,2010,,45,11,3.0,No,January 13 2018,5000.0,1,145,,No
E09848,24,₹118136,it,37,2022,,120,100,,No,09-09-2025,,2,52,Bangalore,Yes
E09849,thirty,146082,,ten,2010,,35,11,,No,2018/10/24,5000.0,3,19,Chennai,No
E09850,,9999999,FIN,,2012,5.0,120,94,3.0,No,32/01/2020,,4,147,Delhi,No
E09851,thirty,₹74370,HR,ten,2020,,120,50,1.0,No,June 17 2020,8000.0,4,162,Chennai,No
E09852,44,124083,Sales,ten,2024,5.0,45,42,2.0,No,December 19 2025,0.0,5,99,Pune,Yes
E09853,,32426,it,,2024,4.0,50,18,,No,32/01/2020,0.0,4,113,Delhi,Yes
E09854,,-8837,Information Technology,26,2021,5.0,120,90,6.0,Yes,2015/12/15,,4,75,Bangalore,Yes
E09855,,₹50222,Finance,42,2023,5.0,50,91,4.0,No,December 30 2023,0.0,2,175,Delhi,No
E09856,30,₹136989,,47,2020,,35,27,,No,05-09-2023,5000.0,3,101,Chennai,No
E09857,92,68k,Information Technology,,2011,,10,30,4.0,No,32/01/2020,,5,144,,No
E09858,,-36786,HR,21,2014,2.0,45,83,5.0,No,,,3,8,Pune,Yes
E09859,,9999999,Human Resource,ten,2019,4.0,35,2,,No,February 04 2016,,2,156,Delhi,Yes
E09860,thirty,₹83848,Operations,,2019,2.0,50,32,9.0,No,,,2,164,Mumbai,No
E09861,,76k,Human Resource,49,2010,2.0,60,81,9.0,No,April 19 2023,8000.0,5,116,,No
E09862,,-38472,Information Technology,31,2023,4.0,35,38,6.0,No,2019/05/28,5000.0,4,158,Kolkata,Yes
E09863,thirty,65k,Sales,55,2022,,60,59,,No,,1000.0,4,173,,Yes
E09864,46,118586,,,2020,1.0,120,44,,Yes,,,4,152,Bangalore,Yes
E09865,118,"71,806",Finance,,2021,1.0,120,93,,No,32/01/2020,,4,183,Delhi,No
E09866,5,9999999,Sales,,2014,,50,2,,No,32/01/2020,1000.0,5,87,Kolkata,Yes
E09867,93,-4466,Finance,17,2012,5.0,120,27,8.0,No,2020/09/17,,1,193,Bangalore,No
E09868,thirty,₹143171,it,,2015,2.0,50,71,,No,07-10-2016,2000.0,5,83,Pune,No
E09869,thirty,-16109,Operations,47,2021,2.0,35,6,1.0,No,09-09-2015,0.0,4,131,Pune,Yes
E09870,,132435,FIN,ten,2021,2.0,120,68,4.0,No,,8000.0,4,80,Bangalore,Yes
E09871,4,54k,HR,,2014,,120,76,9.0,No,32/01/2020,1000.0,4,190,Kolkata,No
E09872,37,9999999,Human Resource,49,2021,,60,67,5.0,No,2021/09/10,0.0,5,32,Kolkata,Yes
E09873,-5,49k,Finance,51,2018,,35,8,5.0,No,,,3,71,Delhi,No
E09874,34,-21516,Sales,17,2024,,120,45,2.0,No,2018/08/17,,5,4,,Yes
E09875,94,9999999,Sales,56,2024,,35,88,8.0,No,2018/12/31,8000.0,1,86,Mumbai,No
E09876,104,155963,HR,55,2023,,10,66,,No,August 22 2015,0.0,2,139,Chennai,No
E09877,115,₹103574,Information Technology,ten,2014,3.0,10,18,,No,2024/01/24,2000.0,5,197,Mumbai,No
E09878,,₹99611,IT,42,2019,4.0,120,49,5.0,Yes,32/01/2020,,5,50,Delhi,Yes
E09879,1,₹34212,HR,49,2022,2.0,40,7,,No,March 17 2024,,4,22,Delhi,Yes
E09880,-9,₹99381,Sales,24,2024,,35,45,,No,32/01/2020,,3,12,Delhi,No
E09881,19,"43,806",Human Resource,57,2023,3.0,40,78,4.0,No,,,3,193,Chennai,No
E09882,-1,9999999,,60,2014,,10,13,4.0,No,32/01/2020,,2,137,Bangalore,Yes
E09883,-3,41k,Finance,43,2012,5.0,40,68,9.0,No,May 03 2022,0.0,5,97,Pune,No
E09884,,₹128523,Finance,16,2017,5.0,10,95,10.0,No,January 16 2019,0.0,4,163,Delhi,Yes
E09885,thirty,9999999,,ten,2020,5.0,45,53,4.0,No,March 03 2022,,3,36,Chennai,No
E09886,39,₹40688,Finance,8,2021,,50,7,,No,2021/08/25,8000.0,3,192,Delhi,Yes
E09887,thirty,93623,HR,60,2020,,40,66,,No,May 15 2024,,1,104,Pune,No
E09888,35,-9691,Operations,,2017,,45,66,10.0,No,,,4,69,,No
E09889,-2,-30859,it,ten,2014,,40,26,,No,December 08 2025,,5,12,Delhi,No
E09890,54,₹94490,FIN,55,2022,3.0,35,5,3.0,No,32/01/2020,,2,38,Pune,No
E09891,,46066,Operations,,2013,,120,46,7.0,No,08-07-2023,0.0,3,8,Mumbai,Yes
E09892,45,-39034,FIN,,2017,4.0,10,21,7.0,No,,5000.0,5,70,,No
E09893,2,30k,FIN,34,2019,,45,72,10.0,No,32/01/2020,8000.0,2,53,Mumbai,Yes
E09894,112,₹125523,Human Resource,29,2022,,40,6,,No,32/01/2020,,5,130,Mumbai,No
E09895,49,9999999,IT,23,2010,,35,11,9.0,No,June 17 2024,,5,124,Chennai,Yes
E09896,thirty,-46369,HR,,2020,2.0,10,85,8.0,No,,2000.0,1,103,,Yes
E09897,98,33k,Information Technology,,2012,2.0,60,7,,No,32/01/2020,,3,173,Kolkata,Yes
E09898,thirty,-45755,,,2013,,10,25,4.0,No,2023/09/06,8000.0,2,65,Kolkata,Yes
E09899,thirty,₹72837,,,2023,4.0,40,69,,No,,,3,8,Mumbai,Yes
E09900,19,-6732,Information Technology,ten,2022,,35,69,10.0,No,32/01/2020,0.0,2,169,,Yes
E09901,33,₹112183,,17,2012,,50,49,6.0,No,32/01/2020,5000.0,4,6,Delhi,No
E09902,,-29686,FIN,19,2020,,60,6,8.0,No,,,3,10,Bangalore,No
E09903,106,-21232,Information Technology,44,2020,4.0,40,74,8.0,No,2015/05/27,,4,56,,No
E09904,58,9999999,IT,60,2023,3.0,10,69,8.0,No,30-12-2018,5000.0,4,142,Bangalore,No
E09905,,-29885,IT,,2024,,120,0,1.0,No,May 04 2019,,3,93,,No
E09906,thirty,138735,FIN,33,2016,,60,77,3.0,No,April 06 2016,,4,62,Kolkata,Yes
E09907,22,58k,Information Technology,,2017,3.0,35,45,3.0,No,24-05-2019,0.0,4,131,,No
E09908,114,"46,533",FIN,ten,2015,,120,8,3.0,No,32/01/2020,5000.0,2,76,,No
E09909,5,"63,748",IT,ten,2020,,40,39,8.0,No,February 08 2022,8000.0,1,57,Delhi,No
E09910,,₹82317,,29,2013,,45,67,10.0,No,December 13 2023,0.0,5,78,Delhi,Yes
E09911,88,"43,059",,25,2021,2.0,35,9,1.0,No,32/01/2020,2000.0,4,39,Bangalore,No
E09912,thirty,9999999,Finance,,2010,,60,57,1.0,No,November 12 2022,5000.0,3,169,,No
E09913,38,"41,924",,54,2022,,60,30,7.0,No,32/01/2020,,3,198,Delhi,Yes
E09914,,123820,IT,34,2018,,10,70,3.0,Yes,24-12-2018,0.0,3,70,Delhi,No
E09915,108,58k,Human Resource,3,2014,,60,6,2.0,No,,5000.0,1,43,,No
E09916,thirty,₹140604,Finance,,2013,3.0,35,68,,No,,0.0,5,90,Bangalore,No
E09917,2,27575,Operations,56,2016,3.0,40,21,4.0,No,2026/01/01,2000.0,2,179,Delhi,Yes
E09918,thirty,-27646,FIN,32,2016,,35,99,2.0,No,22-10-2017,,2,173,Pune,No
E09919,9,"25,791",Human Resource,2,2024,,50,65,5.0,No,2018/05/07,,5,57,,No
E09920,-9,₹86138,it,ten,2011,,45,99,1.0,Yes,15-01-2019,1000.0,2,170,,No
E09921,23,"69,077",FIN,40,2024,1.0,40,93,,No,15-07-2017,,3,36,,Yes
E09922,38,70088,FIN,43,2011,4.0,40,34,,Yes,November 29 2016,,3,30,Delhi,Yes
E09923,87,"25,146",HR,14,2012,3.0,10,8,1.0,No,April 20 2022,,3,60,Mumbai,Yes
E09924,,"75,076",IT,ten,2015,,50,87,2.0,No,32/01/2020,,1,165,Mumbai,Yes
E09925,53,31k,Human Resource,15,2011,4.0,45,9,10.0,No,32/01/2020,,3,35,,Yes
E09926,0,9999999,IT,43,2010,4.0,50,59,10.0,No,10-03-2021,,4,92,Kolkata,Yes
E09927,84,"25,152",Finance,ten,2022,,10,94,10.0,No,27-03-2019,,4,120,,Yes
E09928,,54k,Finance,57,2023,1.0,60,70,5.0,No,2019/05/05,,5,118,Pune,No
E09929,57,"69,976",Sales,,2015,4.0,120,37,,No,2020/08/31,,1,30,Pune,No
E09930,89,77768,Finance,33,2023,2.0,50,64,10.0,No,2019/04/03,2000.0,5,64,Bangalore,No
E09931,36,86k,Operations,43,2017,5.0,40,78,,No,2016/03/30,,5,145,Mumbai,No
E09932,4,-21954,it,ten,2019,1.0,120,16,5.0,No,2025/09/25,0.0,4,164,Mumbai,Yes
E09933,87,9999999,HR,,2013,,35,7,7.0,No,30-07-2020,0.0,3,162,,No
E09934,thirty,"80,556",FIN,52,2016,2.0,10,7,5.0,Yes,2022/05/13,,4,60,Chennai,No
E09935,44,"58,916",,,2024,1.0,10,58,5.0,No,16-12-2020,8000.0,1,85,Kolkata,No
E09936,,78k,it,,2015,2.0,10,92,,No,2022/08/20,,1,158,Delhi,Yes
