age,salary,experience,city,education,purchased
29.0,43735.0,14.0,Delhi,Graduate,0
57.0,27283.0,21.0,Delhi,PostGraduate,0
40.0,84774.0,22.0,,School,0
,54597.0,26.0,Mumbai,School,1
51.0,45103.0,21.0,Delhi,Graduate,0
34.0,69361.0,,Delhi,PostGraduate,1
23.0,48643.0,6.0,Bangalore,PostGraduate,0
,56887.0,14.0,Bangalore,Graduate,0
25.0,,8.0,Kolkata,PostGraduate,1
50.0,72106.0,26.0,Bangalore,School,1
52.0,,25.0,Kolkata,Graduate,0
64.0,50190.0,24.0,Bangalore,Graduate,1
34.0,69156.0,15.0,Mumbai,School,1
43.0,33780.0,25.0,Kolkata,School,0
24.0,,6.0,Chennai,PostGraduate,0
63.0,45586.0,17.0,Bangalore,School,0
41.0,57516.0,11.0,Kolkata,,1
42.0,62038.0,6.0,Kolkata,Graduate,0
52.0,67251.0,6.0,,,0
43.0,51240.0,29.0,Kolkata,School,1
67.0,34389.0,28.0,Kolkata,PostGraduate,1
22.0,44681.0,9.0,Bangalore,School,0
69.0,34133.0,12.0,Chennai,PostGraduate,0
64.0,39768.0,,Bangalore,Graduate,1
,60634.0,2.0,Chennai,School,0
52.0,28474.0,14.0,Kolkata,School,0
47.0,41708.0,,Kolkata,PostGraduate,1
67.0,63362.0,,Kolkata,School,1
42.0,60268.0,27.0,Mumbai,Graduate,1
41.0,37965.0,28.0,,Graduate,1
47.0,36503.0,20.0,Chennai,School,1
,73631.0,18.0,Bangalore,School,0
20.0,55622.0,18.0,Kolkata,School,0
49.0,37807.0,11.0,Chennai,School,1
25.0,49384.0,25.0,Mumbai,PostGraduate,0
68.0,66297.0,1.0,Kolkata,Graduate,0
67.0,36589.0,23.0,Kolkata,School,0
64.0,36277.0,24.0,Delhi,PostGraduate,1
40.0,53309.0,19.0,Bangalore,School,1
63.0,29716.0,28.0,Bangalore,PostGraduate,1
33.0,39901.0,27.0,Chennai,Graduate,1
52.0,43475.0,1.0,Delhi,Graduate,0
,10146.0,25.0,Kolkata,Graduate,1
32.0,,29.0,Chennai,PostGraduate,1
68.0,59188.0,6.0,Delhi,PostGraduate,0
,79254.0,2.0,Chennai,School,0
51.0,58951.0,9.0,Delhi,School,1
42.0,34609.0,3.0,Kolkata,PostGraduate,0
66.0,43222.0,22.0,Kolkata,School,1
61.0,77918.0,,Kolkata,School,0
,,7.0,Delhi,PostGraduate,0
60.0,65722.0,23.0,Bangalore,PostGraduate,0
67.0,41399.0,29.0,Chennai,School,1
,46758.0,15.0,Mumbai,PostGraduate,1
63.0,48965.0,10.0,Mumbai,Graduate,0
29.0,63805.0,13.0,Kolkata,School,0
32.0,43573.0,18.0,Delhi,PostGraduate,1
40.0,59041.0,21.0,Bangalore,School,0
57.0,49990.0,7.0,Chennai,School,1
19.0,31803.0,8.0,Chennai,Graduate,1
57.0,49957.0,4.0,Bangalore,PostGraduate,0
40.0,66564.0,14.0,Chennai,PostGraduate,0
22.0,50092.0,8.0,Delhi,Graduate,1
51.0,45070.0,5.0,Mumbai,PostGraduate,0
27.0,,28.0,Mumbai,Graduate,1
44.0,55848.0,7.0,Bangalore,School,1
59.0,,13.0,Delhi,Graduate,0
21.0,45667.0,13.0,Bangalore,PostGraduate,0
21.0,54018.0,28.0,Bangalore,School,0
25.0,53530.0,13.0,Bangalore,Graduate,1
23.0,57664.0,27.0,Kolkata,,0
42.0,,13.0,Mumbai,School,1
44.0,46822.0,20.0,Bangalore,PostGraduate,0
64.0,50211.0,3.0,Mumbai,PostGraduate,0
67.0,61917.0,,Kolkata,PostGraduate,0
57.0,39734.0,6.0,Delhi,PostGraduate,1
37.0,48919.0,26.0,Bangalore,,1
44.0,53719.0,,Chennai,Graduate,0
24.0,41928.0,1.0,Mumbai,Graduate,1
40.0,56936.0,16.0,Chennai,PostGraduate,1
37.0,55234.0,19.0,Mumbai,School,0
66.0,18967.0,12.0,Chennai,Graduate,0
68.0,50509.0,29.0,Chennai,School,1
51.0,,13.0,Mumbai,PostGraduate,1
46.0,72447.0,19.0,Mumbai,,1
61.0,,22.0,Delhi,PostGraduate,1
68.0,69050.0,3.0,,Graduate,1
22.0,47705.0,26.0,Mumbai,School,1
44.0,58543.0,,Chennai,Graduate,0
29.0,52457.0,29.0,Kolkata,PostGraduate,1
34.0,60030.0,16.0,Bangalore,,0
54.0,77672.0,26.0,Kolkata,Graduate,0
51.0,65035.0,0.0,Mumbai,PostGraduate,1
,,16.0,Kolkata,,0
53.0,73705.0,20.0,Kolkata,School,0
23.0,53719.0,29.0,Kolkata,PostGraduate,0
49.0,59777.0,18.0,Mumbai,PostGraduate,1
49.0,46459.0,3.0,Mumbai,PostGraduate,0
26.0,61061.0,,Mumbai,Graduate,1
39.0,55985.0,17.0,Bangalore,PostGraduate,0
27.0,66975.0,13.0,Mumbai,Graduate,0
,42464.0,4.0,Bangalore,Graduate,1
28.0,64259.0,4.0,Bangalore,School,1
45.0,13419.0,4.0,Delhi,PostGraduate,1
19.0,40761.0,15.0,Kolkata,PostGraduate,1
38.0,29820.0,20.0,Kolkata,,0
,,,Chennai,Graduate,1
58.0,64421.0,,Chennai,School,0
69.0,49862.0,27.0,Delhi,Graduate,1
34.0,70336.0,,Delhi,PostGraduate,0
44.0,,15.0,Kolkata,School,1
47.0,28978.0,26.0,Mumbai,,0
58.0,60847.0,5.0,Chennai,Graduate,0
25.0,67556.0,11.0,Mumbai,Graduate,1
54.0,51582.0,23.0,Chennai,PostGraduate,1
22.0,77333.0,,Kolkata,PostGraduate,0
43.0,,23.0,Delhi,PostGraduate,0
23.0,55965.0,,Delhi,PostGraduate,1
33.0,,21.0,Mumbai,School,1
18.0,30452.0,15.0,Kolkata,School,0
26.0,45999.0,22.0,Mumbai,PostGraduate,0
38.0,73713.0,0.0,Bangalore,School,0
24.0,52864.0,29.0,Kolkata,PostGraduate,1
60.0,44132.0,6.0,Chennai,Graduate,1
32.0,36425.0,19.0,Kolkata,PostGraduate,0
41.0,58082.0,0.0,Chennai,School,0
22.0,33125.0,7.0,Delhi,PostGraduate,0
68.0,55354.0,15.0,Mumbai,Graduate,0
55.0,43082.0,12.0,Bangalore,Graduate,1
,46090.0,26.0,Bangalore,Graduate,0
63.0,59632.0,9.0,Delhi,PostGraduate,0
69.0,35751.0,,Delhi,PostGraduate,1
63.0,50098.0,6.0,Chennai,Graduate,0
28.0,27092.0,27.0,Bangalore,Graduate,1
21.0,48304.0,9.0,,School,1
27.0,57455.0,11.0,Chennai,PostGraduate,0
51.0,61871.0,7.0,Chennai,Graduate,1
21.0,67014.0,12.0,Bangalore,PostGraduate,0
69.0,59879.0,,Bangalore,PostGraduate,0
27.0,43898.0,13.0,Chennai,PostGraduate,0
50.0,22844.0,23.0,,School,0
63.0,64860.0,10.0,Mumbai,Graduate,0
,42131.0,26.0,Delhi,Graduate,1
29.0,28301.0,9.0,Delhi,Graduate,0
68.0,78073.0,0.0,Mumbai,,0
,49092.0,26.0,Bangalore,School,0
61.0,57335.0,14.0,Bangalore,School,0
,53422.0,9.0,Delhi,,0
54.0,49784.0,8.0,Mumbai,School,1
21.0,44195.0,12.0,Kolkata,PostGraduate,1
30.0,41243.0,22.0,Mumbai,,1
35.0,83382.0,12.0,Bangalore,PostGraduate,0
46.0,,7.0,Bangalore,PostGraduate,1
61.0,43504.0,9.0,Chennai,PostGraduate,0
,36646.0,13.0,Mumbai,School,1
65.0,57767.0,4.0,Kolkata,Graduate,0
55.0,,5.0,,PostGraduate,0
45.0,42515.0,3.0,Delhi,Graduate,0
24.0,59627.0,11.0,Bangalore,PostGraduate,1
41.0,79027.0,8.0,Delhi,School,0
58.0,37544.0,12.0,Chennai,Graduate,1
27.0,26730.0,10.0,Chennai,Graduate,0
54.0,50938.0,23.0,Mumbai,School,0
44.0,62564.0,1.0,Bangalore,School,0
38.0,46771.0,22.0,Chennai,School,0
53.0,59493.0,26.0,,School,1
60.0,41776.0,22.0,Bangalore,School,1
68.0,85878.0,27.0,Chennai,Graduate,0
46.0,59214.0,12.0,Bangalore,School,1
,42733.0,22.0,Kolkata,PostGraduate,0
30.0,38720.0,2.0,Chennai,PostGraduate,0
62.0,54056.0,17.0,Bangalore,School,1
40.0,60107.0,,Bangalore,Graduate,0
,30385.0,7.0,Delhi,Graduate,0
42.0,50167.0,0.0,Delhi,,0
58.0,61143.0,1.0,Kolkata,Graduate,1
62.0,55006.0,14.0,Chennai,School,0
30.0,59359.0,5.0,Bangalore,Graduate,0
54.0,72364.0,11.0,Chennai,PostGraduate,1
47.0,3359.0,,Kolkata,School,1
43.0,53276.0,22.0,Kolkata,Graduate,1
29.0,14729.0,22.0,Kolkata,PostGraduate,0
18.0,49324.0,9.0,Chennai,School,1
35.0,69486.0,1.0,Mumbai,Graduate,0
38.0,48071.0,12.0,,PostGraduate,0
41.0,35984.0,23.0,Mumbai,PostGraduate,1
34.0,62384.0,,Delhi,School,1
59.0,52098.0,1.0,Chennai,Graduate,1
26.0,52836.0,13.0,,Graduate,0
69.0,82361.0,1.0,Mumbai,School,1
57.0,27395.0,0.0,Mumbai,PostGraduate,1
45.0,40455.0,10.0,Bangalore,Graduate,1
32.0,55642.0,0.0,Kolkata,,1
,68285.0,11.0,,School,1
45.0,35593.0,,,Graduate,1
34.0,43837.0,8.0,Chennai,PostGraduate,0
26.0,48973.0,13.0,Mumbai,PostGraduate,1
38.0,47718.0,21.0,,School,0
47.0,60462.0,14.0,Kolkata,Graduate,0
28.0,49248.0,,Bangalore,School,0
47.0,59744.0,27.0,Kolkata,Graduate,1
53.0,31957.0,13.0,Kolkata,School,0
42.0,52170.0,11.0,Bangalore,PostGraduate,1
24.0,50519.0,18.0,Delhi,School,0
37.0,62655.0,11.0,Mumbai,School,0
52.0,87797.0,1.0,Delhi,PostGraduate,1
27.0,64344.0,17.0,Chennai,PostGraduate,0
52.0,39447.0,0.0,Kolkata,School,1
18.0,59499.0,6.0,Delhi,Graduate,1
31.0,49247.0,24.0,Bangalore,Graduate,0
62.0,44919.0,2.0,Kolkata,School,1
22.0,42067.0,,Mumbai,School,0
57.0,41270.0,17.0,Delhi,PostGraduate,0
61.0,32834.0,23.0,Mumbai,PostGraduate,0
55.0,30568.0,,Kolkata,Graduate,1
51.0,59825.0,20.0,Delhi,Graduate,0
41.0,,13.0,Kolkata,School,1
21.0,52731.0,2.0,Kolkata,PostGraduate,1
44.0,36953.0,27.0,Kolkata,PostGraduate,0
22.0,,26.0,Mumbai,School,1
60.0,39445.0,14.0,Mumbai,Graduate,1
30.0,29917.0,27.0,,School,1
,73522.0,27.0,Mumbai,School,1
38.0,53116.0,10.0,Chennai,School,1
54.0,45317.0,16.0,Chennai,PostGraduate,1
49.0,47118.0,0.0,Kolkata,School,1
55.0,,19.0,Bangalore,Graduate,0
48.0,57399.0,17.0,Chennai,Graduate,0
49.0,26789.0,19.0,,School,1
32.0,22922.0,,Bangalore,Graduate,0
65.0,51688.0,8.0,Bangalore,School,1
47.0,23862.0,18.0,Bangalore,School,0
60.0,21401.0,11.0,Kolkata,PostGraduate,0
24.0,63544.0,16.0,Delhi,School,1
55.0,52502.0,16.0,Chennai,PostGraduate,0
48.0,52704.0,27.0,Kolkata,School,0
61.0,33218.0,3.0,Delhi,Graduate,0
43.0,70852.0,24.0,Delhi,School,1
53.0,,28.0,Mumbai,PostGraduate,1
63.0,29613.0,18.0,,PostGraduate,1
60.0,48369.0,19.0,,School,0
43.0,43856.0,3.0,Chennai,School,1
61.0,49330.0,29.0,Bangalore,Graduate,1
19.0,66315.0,25.0,Kolkata,Graduate,0
60.0,44287.0,19.0,,School,0
62.0,64756.0,14.0,,School,0
60.0,24042.0,28.0,Kolkata,School,1
26.0,40773.0,,Bangalore,Graduate,0
65.0,43974.0,19.0,Chennai,School,0
22.0,41892.0,10.0,Mumbai,Graduate,0
44.0,50365.0,10.0,Mumbai,PostGraduate,1
29.0,52369.0,19.0,Mumbai,Graduate,0
52.0,53456.0,19.0,Bangalore,,0
46.0,63294.0,20.0,Delhi,School,0
33.0,61002.0,6.0,Bangalore,PostGraduate,0
36.0,27469.0,17.0,Bangalore,School,0
66.0,52249.0,14.0,Kolkata,Graduate,0
60.0,40819.0,19.0,Bangalore,Graduate,0
68.0,62294.0,10.0,Kolkata,,0
44.0,69433.0,6.0,Kolkata,School,1
35.0,62624.0,11.0,Mumbai,PostGraduate,0
58.0,78590.0,24.0,Delhi,PostGraduate,1
30.0,61296.0,4.0,Mumbai,Graduate,1
47.0,64983.0,20.0,Delhi,Graduate,0
43.0,38089.0,7.0,Mumbai,Graduate,0
23.0,49627.0,9.0,Bangalore,Graduate,0
20.0,,22.0,Chennai,School,1
40.0,54328.0,2.0,Mumbai,,0
29.0,36297.0,27.0,Chennai,School,1
58.0,36147.0,1.0,,Graduate,1
58.0,,5.0,Mumbai,PostGraduate,0
32.0,55581.0,10.0,Delhi,Graduate,1
18.0,34543.0,29.0,Mumbai,School,0
67.0,60075.0,,Chennai,School,0
64.0,60862.0,15.0,Mumbai,Graduate,0
25.0,53327.0,8.0,Mumbai,Graduate,1
48.0,55924.0,11.0,Kolkata,PostGraduate,1
28.0,65278.0,,Bangalore,PostGraduate,0
34.0,67251.0,26.0,Mumbai,PostGraduate,1
44.0,16540.0,2.0,Kolkata,School,1
48.0,60578.0,11.0,Bangalore,School,0
44.0,57305.0,,Chennai,,0
,54439.0,6.0,Kolkata,School,0
68.0,57096.0,9.0,Kolkata,Graduate,0
40.0,45267.0,27.0,Mumbai,Graduate,0
22.0,14042.0,10.0,Chennai,School,0
47.0,,29.0,Bangalore,PostGraduate,1
,22578.0,12.0,Chennai,PostGraduate,0
64.0,25223.0,27.0,Chennai,PostGraduate,0
36.0,66044.0,17.0,,School,0
48.0,41830.0,28.0,,School,1
,54032.0,13.0,Bangalore,School,0
62.0,50066.0,21.0,Mumbai,,1
44.0,70082.0,13.0,Bangalore,School,0
43.0,51121.0,16.0,Bangalore,School,0
56.0,41037.0,14.0,Bangalore,School,0
46.0,72214.0,,Delhi,,0
66.0,42519.0,1.0,Chennai,PostGraduate,1
68.0,56259.0,22.0,Bangalore,School,1
56.0,57466.0,14.0,Kolkata,School,0
,,3.0,Chennai,PostGraduate,0
62.0,63807.0,20.0,Kolkata,Graduate,0
46.0,70309.0,14.0,Bangalore,PostGraduate,0
62.0,32994.0,2.0,Mumbai,PostGraduate,1
63.0,50443.0,,,PostGraduate,0
64.0,70098.0,15.0,Delhi,PostGraduate,0
48.0,25620.0,10.0,Kolkata,PostGraduate,0
19.0,59428.0,0.0,Delhi,School,1
23.0,31262.0,22.0,Bangalore,Graduate,0
26.0,45207.0,11.0,Kolkata,PostGraduate,1
32.0,46833.0,,Bangalore,Graduate,1
37.0,32328.0,9.0,Bangalore,,0
65.0,36340.0,10.0,Kolkata,PostGraduate,1
19.0,48910.0,24.0,,PostGraduate,0
,70652.0,9.0,Kolkata,Graduate,1
69.0,57215.0,26.0,Bangalore,,0
47.0,25413.0,11.0,Bangalore,School,0
25.0,56986.0,9.0,Mumbai,School,1
57.0,50615.0,0.0,,School,0
38.0,40504.0,25.0,Chennai,PostGraduate,1
56.0,43441.0,9.0,Mumbai,Graduate,0
60.0,57463.0,19.0,Chennai,Graduate,1
30.0,26420.0,5.0,,Graduate,1
57.0,,9.0,Mumbai,School,0
,32818.0,15.0,Delhi,School,0
65.0,38013.0,16.0,Kolkata,Graduate,0
54.0,54940.0,25.0,Kolkata,PostGraduate,1
,50731.0,20.0,Mumbai,PostGraduate,1
31.0,60068.0,21.0,Kolkata,PostGraduate,0
18.0,,7.0,Kolkata,Graduate,1
44.0,45951.0,10.0,Bangalore,Graduate,1
41.0,48396.0,2.0,Bangalore,PostGraduate,0
68.0,25426.0,,Chennai,School,1
66.0,39674.0,25.0,Kolkata,Graduate,1
39.0,49681.0,19.0,Delhi,School,1
31.0,54811.0,12.0,Kolkata,School,0
62.0,55210.0,12.0,Kolkata,School,1
25.0,20432.0,5.0,Delhi,PostGraduate,0
44.0,40546.0,26.0,Mumbai,PostGraduate,0
20.0,27056.0,10.0,Mumbai,Graduate,1
50.0,49912.0,26.0,Bangalore,School,0
68.0,43535.0,6.0,Mumbai,Graduate,1
64.0,40620.0,7.0,,School,1
38.0,97508.0,9.0,Delhi,PostGraduate,1
49.0,34222.0,7.0,Kolkata,Graduate,0
57.0,49752.0,13.0,Chennai,,1
58.0,57179.0,18.0,Delhi,School,0
62.0,55368.0,28.0,Mumbai,PostGraduate,0
61.0,58676.0,29.0,Bangalore,,1
58.0,55330.0,16.0,Chennai,Graduate,0
,45045.0,19.0,Kolkata,Graduate,0
,50166.0,1.0,Kolkata,,0
41.0,40160.0,25.0,Kolkata,Graduate,0
28.0,38869.0,2.0,Chennai,PostGraduate,1
54.0,30226.0,25.0,Chennai,PostGraduate,0
68.0,,6.0,Delhi,School,1
38.0,66558.0,0.0,Kolkata,School,1
35.0,41192.0,12.0,Bangalore,Graduate,0
28.0,48838.0,4.0,Mumbai,PostGraduate,0
44.0,73997.0,,Chennai,,0
60.0,66828.0,26.0,Mumbai,PostGraduate,0
55.0,63366.0,13.0,Delhi,PostGraduate,0
18.0,54040.0,9.0,Bangalore,PostGraduate,0
46.0,40582.0,1.0,,Graduate,1
38.0,42270.0,11.0,Delhi,PostGraduate,0
46.0,53528.0,22.0,,School,1
,56578.0,14.0,Delhi,School,0
24.0,177335.0,3.0,Bangalore,Graduate,0
55.0,68692.0,13.0,Kolkata,Graduate,0
48.0,71113.0,20.0,Mumbai,PostGraduate,0
44.0,61909.0,26.0,Kolkata,PostGraduate,1
59.0,72553.0,20.0,Delhi,Graduate,0
49.0,59574.0,7.0,Bangalore,Graduate,0
22.0,54112.0,17.0,Kolkata,Graduate,1
50.0,50768.0,13.0,Kolkata,School,0
32.0,45246.0,20.0,Bangalore,School,1
22.0,49922.0,3.0,Mumbai,Graduate,0
37.0,34387.0,0.0,,School,0
55.0,48746.0,13.0,Kolkata,Graduate,0
54.0,32475.0,16.0,Delhi,PostGraduate,0
34.0,37988.0,23.0,Chennai,PostGraduate,1
,68428.0,15.0,Chennai,Graduate,1
21.0,67733.0,1.0,Kolkata,School,1
38.0,,25.0,Mumbai,Graduate,0
51.0,63052.0,25.0,Chennai,Graduate,0
57.0,41174.0,22.0,Mumbai,PostGraduate,1
22.0,40042.0,12.0,Bangalore,Graduate,1
21.0,70885.0,5.0,,PostGraduate,0
39.0,33584.0,,Mumbai,Graduate,0
31.0,23190.0,4.0,Chennai,PostGraduate,1
21.0,40017.0,22.0,Kolkata,School,1
25.0,40971.0,11.0,Delhi,Graduate,0
20.0,44404.0,12.0,Kolkata,Graduate,1
63.0,24189.0,15.0,Mumbai,PostGraduate,0
,55269.0,6.0,Chennai,Graduate,1
43.0,78446.0,11.0,Bangalore,PostGraduate,0
67.0,54524.0,,Bangalore,Graduate,1
47.0,46681.0,16.0,,Graduate,0
29.0,60022.0,4.0,Kolkata,PostGraduate,0
32.0,51124.0,,Mumbai,Graduate,0
69.0,50856.0,25.0,Bangalore,,1
69.0,48765.0,7.0,Kolkata,School,0
58.0,53263.0,,Kolkata,School,0
19.0,,11.0,Bangalore,Graduate,1
18.0,25576.0,21.0,Bangalore,,0
64.0,77731.0,13.0,Bangalore,School,1
64.0,57950.0,7.0,Kolkata,Graduate,0
45.0,39477.0,23.0,Kolkata,Graduate,1
57.0,55267.0,,Delhi,Graduate,0
52.0,33050.0,,Chennai,PostGraduate,1
51.0,55706.0,8.0,,Graduate,0
21.0,61138.0,14.0,Kolkata,Graduate,0
35.0,65494.0,2.0,Mumbai,PostGraduate,0
29.0,58532.0,20.0,Chennai,Graduate,0
67.0,47151.0,0.0,Mumbai,Graduate,0
38.0,65363.0,5.0,,PostGraduate,0
27.0,41720.0,15.0,Chennai,School,1
38.0,54474.0,9.0,,PostGraduate,1
57.0,39057.0,,Chennai,PostGraduate,1
42.0,53447.0,21.0,Kolkata,Graduate,1
67.0,,13.0,Delhi,Graduate,0
34.0,61593.0,,,Graduate,1
68.0,,1.0,Kolkata,PostGraduate,1
23.0,66705.0,0.0,Kolkata,Graduate,1
31.0,48948.0,6.0,Kolkata,PostGraduate,0
54.0,36905.0,15.0,Mumbai,PostGraduate,1
57.0,,17.0,Delhi,PostGraduate,0
57.0,33740.0,,Bangalore,PostGraduate,0
35.0,51755.0,2.0,Kolkata,Graduate,0
47.0,19507.0,21.0,Bangalore,PostGraduate,0
26.0,,12.0,Mumbai,Graduate,1
31.0,57409.0,2.0,Mumbai,,1
63.0,26537.0,0.0,Chennai,PostGraduate,0
69.0,,23.0,Chennai,School,0
63.0,43679.0,,Delhi,Graduate,0
34.0,25470.0,26.0,Chennai,Graduate,0
51.0,24608.0,12.0,Delhi,School,1
63.0,49165.0,27.0,Bangalore,PostGraduate,1
39.0,51272.0,14.0,Delhi,Graduate,0
49.0,49778.0,2.0,Bangalore,PostGraduate,0
,65555.0,28.0,Delhi,Graduate,1
33.0,50931.0,4.0,Chennai,PostGraduate,1
39.0,41294.0,28.0,Chennai,PostGraduate,1
55.0,45193.0,12.0,Mumbai,,0
67.0,,,Chennai,Graduate,1
56.0,33191.0,1.0,Delhi,School,0
19.0,52385.0,,Chennai,Graduate,0
62.0,53076.0,19.0,Kolkata,,0
25.0,65342.0,6.0,Chennai,PostGraduate,0
61.0,51675.0,3.0,Bangalore,PostGraduate,0
18.0,35651.0,10.0,Bangalore,School,1
58.0,52883.0,1.0,Mumbai,PostGraduate,0
57.0,60790.0,18.0,Delhi,School,1
58.0,52096.0,20.0,Bangalore,Graduate,1
22.0,66446.0,14.0,Bangalore,PostGraduate,1
62.0,,16.0,Mumbai,,1
63.0,47636.0,21.0,Mumbai,Graduate,0
,,4.0,Chennai,PostGraduate,0
34.0,,21.0,Bangalore,PostGraduate,1
58.0,63492.0,,Mumbai,Graduate,0
,50363.0,7.0,Bangalore,Graduate,0
69.0,44587.0,10.0,Bangalore,School,1
32.0,52822.0,8.0,Mumbai,School,0
37.0,32891.0,5.0,,Graduate,1
53.0,42661.0,11.0,Delhi,School,1
19.0,58550.0,8.0,Kolkata,,0
62.0,55304.0,13.0,Delhi,School,1
21.0,40066.0,14.0,Bangalore,,0
67.0,38272.0,20.0,Bangalore,Graduate,1
41.0,38009.0,26.0,Bangalore,,0
65.0,39042.0,14.0,Delhi,School,1
59.0,,1.0,Kolkata,PostGraduate,1
19.0,68018.0,,Chennai,PostGraduate,0
63.0,69831.0,18.0,Bangalore,PostGraduate,0
19.0,36172.0,4.0,Kolkata,PostGraduate,0
67.0,54949.0,5.0,Mumbai,Graduate,0
18.0,54226.0,24.0,Delhi,Graduate,1
30.0,53177.0,11.0,Chennai,School,1
23.0,35348.0,21.0,Mumbai,Graduate,1
39.0,38867.0,13.0,Kolkata,School,1
34.0,55173.0,0.0,Mumbai,School,0
,44228.0,29.0,Mumbai,PostGraduate,1
39.0,51358.0,17.0,,Graduate,0
60.0,34796.0,5.0,Bangalore,School,1
23.0,42656.0,26.0,Delhi,School,1
69.0,29991.0,6.0,Chennai,PostGraduate,0
20.0,53965.0,8.0,Mumbai,PostGraduate,1
63.0,44777.0,18.0,Kolkata,,1
23.0,53986.0,23.0,Mumbai,PostGraduate,0
34.0,44501.0,29.0,,,0
52.0,53535.0,14.0,Delhi,PostGraduate,0
66.0,77077.0,14.0,Bangalore,Graduate,0
68.0,42143.0,28.0,Bangalore,PostGraduate,0
67.0,57372.0,21.0,Delhi,PostGraduate,1
54.0,40111.0,0.0,Bangalore,School,1
,48019.0,13.0,,PostGraduate,0
52.0,57094.0,16.0,Bangalore,PostGraduate,0
40.0,54249.0,29.0,Delhi,Graduate,1
25.0,60362.0,9.0,Delhi,School,0
24.0,64347.0,16.0,Mumbai,School,1
67.0,59972.0,,Bangalore,Graduate,0
27.0,63804.0,18.0,Mumbai,Graduate,1
,53195.0,20.0,Kolkata,School,0
27.0,39071.0,21.0,Delhi,School,0
36.0,62010.0,19.0,Chennai,Graduate,1
,44279.0,27.0,Chennai,Graduate,1
48.0,60409.0,0.0,Delhi,PostGraduate,1
50.0,31174.0,3.0,Chennai,,1
19.0,44663.0,,Mumbai,School,1
45.0,39632.0,28.0,Kolkata,School,0
49.0,55887.0,21.0,Bangalore,Graduate,1
50.0,41343.0,11.0,Kolkata,Graduate,1
26.0,49772.0,27.0,Chennai,Graduate,0
46.0,47820.0,0.0,,School,0
32.0,65398.0,18.0,Bangalore,School,1
35.0,57063.0,10.0,Chennai,School,0
35.0,54346.0,9.0,Bangalore,Graduate,0
,50305.0,26.0,Chennai,PostGraduate,0
31.0,38494.0,7.0,Bangalore,PostGraduate,1
46.0,36849.0,27.0,,Graduate,0
67.0,54159.0,25.0,Bangalore,PostGraduate,0
69.0,28789.0,17.0,Delhi,School,0
36.0,49436.0,16.0,Kolkata,,1
,51610.0,9.0,Kolkata,School,1
58.0,28840.0,15.0,Delhi,PostGraduate,0
67.0,49157.0,,Mumbai,PostGraduate,1
62.0,50094.0,6.0,Mumbai,Graduate,1
22.0,81180.0,22.0,Chennai,PostGraduate,1
69.0,50141.0,28.0,Mumbai,Graduate,1
32.0,63128.0,,Chennai,School,0
43.0,56698.0,16.0,Chennai,PostGraduate,0
41.0,,28.0,Bangalore,,1
36.0,62450.0,4.0,Chennai,Graduate,0
37.0,28351.0,23.0,Mumbai,School,1
60.0,48671.0,8.0,Mumbai,PostGraduate,0
26.0,54220.0,15.0,Chennai,PostGraduate,1
45.0,35562.0,23.0,Bangalore,Graduate,0
33.0,49299.0,9.0,Delhi,PostGraduate,0
28.0,51411.0,,Chennai,School,0
51.0,,4.0,Bangalore,PostGraduate,1
42.0,,2.0,Kolkata,School,0
,38693.0,10.0,Mumbai,,0
38.0,45190.0,,Delhi,School,0
22.0,55769.0,20.0,Delhi,School,0
28.0,51426.0,6.0,Delhi,PostGraduate,0
60.0,52989.0,13.0,Kolkata,School,0
26.0,46532.0,16.0,Mumbai,PostGraduate,1
28.0,37394.0,1.0,Delhi,PostGraduate,1
54.0,45397.0,2.0,Mumbai,PostGraduate,1
58.0,37508.0,29.0,Mumbai,PostGraduate,0
18.0,4581.0,21.0,Kolkata,PostGraduate,1
43.0,49797.0,4.0,Kolkata,School,1
27.0,46096.0,18.0,Kolkata,,0
57.0,68548.0,27.0,Kolkata,Graduate,1
36.0,60336.0,27.0,Kolkata,Graduate,0
33.0,57143.0,15.0,Chennai,School,0
,,16.0,Chennai,School,1
54.0,65295.0,16.0,,PostGraduate,1
67.0,52118.0,8.0,Mumbai,,1
58.0,44643.0,13.0,Bangalore,School,0
21.0,38257.0,23.0,Mumbai,Graduate,1
,40176.0,20.0,Mumbai,Graduate,0
47.0,46152.0,8.0,Delhi,Graduate,1
24.0,,21.0,Mumbai,School,1
29.0,,26.0,,PostGraduate,0
41.0,,1.0,Kolkata,PostGraduate,1
56.0,60299.0,19.0,Delhi,Graduate,1
60.0,47762.0,0.0,Chennai,Graduate,0
39.0,22686.0,5.0,Chennai,Graduate,0
64.0,45357.0,16.0,Chennai,School,0
47.0,33064.0,23.0,Kolkata,,0
56.0,41051.0,15.0,Delhi,Graduate,0
37.0,,1.0,Chennai,,0
43.0,81352.0,15.0,Kolkata,School,0
66.0,44902.0,17.0,Chennai,,1
22.0,,16.0,Delhi,School,0
57.0,45404.0,6.0,Bangalore,School,0
,46597.0,25.0,Kolkata,School,1
23.0,42872.0,8.0,Bangalore,School,1
51.0,39559.0,29.0,Kolkata,PostGraduate,1
22.0,39878.0,11.0,Delhi,Graduate,1
27.0,55617.0,26.0,Mumbai,School,1
45.0,,14.0,Chennai,PostGraduate,1
,69937.0,,Delhi,Graduate,1
30.0,46697.0,28.0,Delhi,Graduate,1
65.0,45856.0,17.0,Mumbai,Graduate,0
